incident_id,created_at,resolved_at,severity,category,team_assigned,closed_code,resolution_time_hour,shift,hour,day_of_week,month,priority,sla_breach
INC0024798,5/2/2016 10:32,5/5/2016 16:23,2 - Medium,Category 26,Group 70,code 9,77.85,Morning,10,Monday,May      ,P2-High,No
INC0024800,5/2/2016 10:33,5/20/2016 9:18,2 - Medium,Category 37,Group 70,code 6,430.75,Morning,10,Monday,May      ,P2-High,Yes
INC0024801,5/2/2016 10:33,5/2/2016 10:49,2 - Medium,Category 9,Group 70,code 9,0.266666667,Morning,10,Monday,May      ,P2-High,No
INC0024802,5/2/2016 10:34,5/2/2016 10:58,2 - Medium,Category 42,Group 70,code 6,0.4,Morning,10,Monday,May      ,P2-High,No
INC0024803,5/2/2016 10:35,10/13/2016 11:11,2 - Medium,Category 46,Group 31,code 6,3936.6,Morning,10,Monday,May      ,P2-High,Yes
INC0024804,5/2/2016 10:37,5/2/2016 16:28,2 - Medium,Category 42,Group 70,code 6,5.85,Morning,10,Monday,May      ,P2-High,No
INC0024805,5/2/2016 10:41,5/2/2016 10:44,2 - Medium,Category 32,Group 70,code 7,0.05,Morning,10,Monday,May      ,P2-High,No
INC0024806,5/2/2016 10:43,5/2/2016 10:49,2 - Medium,Category 26,Group 70,code 9,0.1,Morning,10,Monday,May      ,P2-High,No
INC0024807,5/2/2016 10:43,5/2/2016 11:06,2 - Medium,Category 26,Group 70,code 6,0.383333333,Morning,10,Monday,May      ,P2-High,No
INC0024808,5/2/2016 10:43,5/2/2016 14:42,2 - Medium,Category 53,Group 23,code 6,3.983333333,Morning,10,Monday,May      ,P2-High,No
INC0024809,5/2/2016 10:46,5/2/2016 10:55,2 - Medium,Category 23,Group 70,code 7,0.15,Morning,10,Monday,May      ,P2-High,No
INC0024810,5/2/2016 10:48,5/2/2016 11:56,2 - Medium,Category 53,Group 28,code 6,1.133333333,Morning,10,Monday,May      ,P2-High,No
INC0024812,5/2/2016 10:51,5/2/2016 10:57,2 - Medium,Category 42,Group 70,code 7,0.1,Morning,10,Monday,May      ,P2-High,No
INC0024813,5/2/2016 10:51,5/2/2016 11:47,2 - Medium,Category 61,Group 73,code 6,0.933333333,Morning,10,Monday,May      ,P2-High,No
INC0024814,5/2/2016 10:53,6/1/2016 10:58,2 - Medium,Category 32,Group 70,code 6,720.0833333,Morning,10,Monday,May      ,P2-High,Yes
INC0024815,5/2/2016 10:53,6/15/2016 16:44,2 - Medium,Category 34,Group 9,code 6,1061.85,Morning,10,Monday,May      ,P2-High,Yes
INC0024816,5/2/2016 10:54,5/3/2016 14:11,2 - Medium,Category 34,Group 24,code 7,27.28333333,Morning,10,Monday,May      ,P2-High,No
INC0024817,5/2/2016 10:54,5/2/2016 10:57,2 - Medium,Category 35,Group 70,code 6,0.05,Morning,10,Monday,May      ,P2-High,No
INC0024818,5/2/2016 10:54,6/27/2016 11:00,2 - Medium,Category 42,Group 70,code 7,1344.1,Morning,10,Monday,May      ,P2-High,Yes
INC0024819,5/2/2016 10:55,5/18/2016 16:35,2 - Medium,Category 57,Group 34,code 7,389.6666667,Morning,10,Monday,May      ,P2-High,Yes
INC0024820,5/2/2016 10:55,5/2/2016 11:00,2 - Medium,Category 42,Group 70,code 7,0.083333333,Morning,10,Monday,May      ,P2-High,No
INC0024821,5/2/2016 10:56,5/2/2016 11:13,2 - Medium,Category 9,Group 28,code 1,0.283333333,Morning,10,Monday,May      ,P2-High,No
INC0024823,5/2/2016 10:58,5/2/2016 11:34,2 - Medium,Category 53,Group 70,code 7,0.6,Morning,10,Monday,May      ,P2-High,No
INC0024824,5/2/2016 10:58,5/2/2016 11:57,2 - Medium,Category 20,Group 70,code 9,0.983333333,Morning,10,Monday,May      ,P2-High,No
INC0024827,5/2/2016 11:02,5/2/2016 14:10,2 - Medium,Category 34,Group 23,code 6,3.133333333,Morning,11,Monday,May      ,P2-High,No
INC0024828,5/2/2016 11:03,5/2/2016 11:06,2 - Medium,Category 42,Group 70,code 6,0.05,Morning,11,Monday,May      ,P2-High,No
INC0024829,5/2/2016 11:03,5/2/2016 17:55,2 - Medium,Category 57,Group 65,code 6,6.866666667,Morning,11,Monday,May      ,P2-High,No
INC0024830,5/2/2016 11:04,5/2/2016 13:00,2 - Medium,Category 53,Group 69,code 6,1.933333333,Morning,11,Monday,May      ,P2-High,No
INC0024831,5/2/2016 11:04,5/3/2016 14:08,2 - Medium,Category 46,Group 39,code 6,27.06666667,Morning,11,Monday,May      ,P2-High,No
INC0024832,5/2/2016 11:08,5/3/2016 10:20,2 - Medium,Category 46,Group 39,code 6,23.2,Morning,11,Monday,May      ,P2-High,No
INC0024833,5/2/2016 11:09,5/2/2016 11:11,2 - Medium,Category 53,Group 70,code 9,0.033333333,Morning,11,Monday,May      ,P2-High,No
INC0024834,5/2/2016 11:09,5/2/2016 11:21,2 - Medium,Category 42,Group 70,code 9,0.2,Morning,11,Monday,May      ,P2-High,No
INC0024835,5/2/2016 11:12,5/2/2016 11:19,2 - Medium,Category 42,Group 70,code 6,0.116666667,Morning,11,Monday,May      ,P2-High,No
INC0024836,5/2/2016 11:12,5/3/2016 10:22,2 - Medium,Category 46,Group 39,code 6,23.16666667,Morning,11,Monday,May      ,P2-High,No
INC0024837,5/2/2016 11:12,5/3/2016 10:22,2 - Medium,Category 46,Group 39,code 6,23.16666667,Morning,11,Monday,May      ,P2-High,No
INC0024839,5/2/2016 11:18,5/3/2016 14:06,2 - Medium,Category 24,Group 30,code 6,26.8,Morning,11,Monday,May      ,P2-High,No
INC0024843,5/2/2016 11:22,5/12/2016 15:51,2 - Medium,Category 22,Group 75,code 6,244.4833333,Morning,11,Monday,May      ,P2-High,Yes
INC0024844,5/2/2016 11:25,5/2/2016 11:38,2 - Medium,Category 42,Group 70,code 6,0.216666667,Morning,11,Monday,May      ,P2-High,No
INC0024845,5/2/2016 11:25,5/2/2016 11:59,2 - Medium,Category 57,Group 70,code 7,0.566666667,Morning,11,Monday,May      ,P2-High,No
INC0024846,5/2/2016 11:25,5/3/2016 15:44,2 - Medium,Category 34,Group 24,code 5,28.31666667,Morning,11,Monday,May      ,P2-High,No
INC0024847,5/2/2016 11:25,5/4/2016 15:42,2 - Medium,Category 23,Group 70,code 6,52.28333333,Morning,11,Monday,May      ,P2-High,No
INC0024848,5/2/2016 11:26,5/2/2016 11:49,2 - Medium,Category 20,Group 70,code 9,0.383333333,Morning,11,Monday,May      ,P2-High,No
INC0024849,5/2/2016 11:30,5/3/2016 11:43,2 - Medium,Category 42,Group 70,code 6,24.21666667,Morning,11,Monday,May      ,P2-High,No
INC0024850,5/2/2016 11:30,5/2/2016 11:35,2 - Medium,Category 26,Group 70,code 7,0.083333333,Morning,11,Monday,May      ,P2-High,No
INC0024851,5/2/2016 11:30,5/2/2016 15:13,2 - Medium,Category 42,Group 55,code 7,3.716666667,Morning,11,Monday,May      ,P2-High,No
INC0024852,5/2/2016 11:31,5/3/2016 7:31,2 - Medium,Category 32,Group 70,code 7,20,Morning,11,Monday,May      ,P2-High,No
INC0024854,5/2/2016 11:32,5/2/2016 11:58,2 - Medium,Category 26,Group 70,code 6,0.433333333,Morning,11,Monday,May      ,P2-High,No
INC0024855,5/2/2016 11:34,5/2/2016 12:01,2 - Medium,Category 37,Group 70,code 7,0.45,Morning,11,Monday,May      ,P2-High,No
INC0024857,5/2/2016 11:37,5/2/2016 11:38,2 - Medium,Category 42,Group 70,code 6,0.016666667,Morning,11,Monday,May      ,P2-High,No
INC0024858,5/2/2016 11:37,5/12/2016 9:32,2 - Medium,Category 46,Group 55,code 7,237.9166667,Morning,11,Monday,May      ,P2-High,Yes
INC0024859,5/2/2016 11:40,5/2/2016 13:42,2 - Medium,Category 57,Group 65,code 7,2.033333333,Morning,11,Monday,May      ,P2-High,No
INC0024860,5/2/2016 11:41,5/2/2016 12:20,2 - Medium,Category 26,Group 73,code 4,0.65,Morning,11,Monday,May      ,P2-High,No
INC0024861,5/2/2016 11:43,5/9/2016 11:09,2 - Medium,Category 32,Group 70,code 9,167.4333333,Morning,11,Monday,May      ,P2-High,Yes
INC0024862,5/2/2016 11:44,5/3/2016 10:57,2 - Medium,Category 57,Group 58,code 6,23.21666667,Morning,11,Monday,May      ,P2-High,No
INC0024863,5/2/2016 11:44,5/2/2016 11:48,2 - Medium,Category 26,Group 70,code 9,0.066666667,Morning,11,Monday,May      ,P2-High,No
INC0024864,5/2/2016 11:44,5/2/2016 12:00,2 - Medium,Category 32,Group 70,code 7,0.266666667,Morning,11,Monday,May      ,P2-High,No
INC0024865,5/2/2016 11:45,5/2/2016 11:54,2 - Medium,Category 23,Group 70,code 6,0.15,Morning,11,Monday,May      ,P2-High,No
INC0024866,5/2/2016 11:46,5/2/2016 17:07,2 - Medium,Category 46,Group 70,code 6,5.35,Morning,11,Monday,May      ,P2-High,No
INC0024867,5/2/2016 11:46,5/2/2016 11:52,2 - Medium,Category 35,Group 70,code 6,0.1,Morning,11,Monday,May      ,P2-High,No
INC0024868,5/2/2016 11:46,5/2/2016 11:52,2 - Medium,Category 42,Group 70,code 6,0.1,Morning,11,Monday,May      ,P2-High,No
INC0024869,5/2/2016 11:47,5/9/2016 11:31,2 - Medium,Category 42,Group 57,code 6,167.7333333,Morning,11,Monday,May      ,P2-High,Yes
INC0024870,5/2/2016 11:48,5/2/2016 11:58,2 - Medium,Category 20,Group 70,code 7,0.166666667,Morning,11,Monday,May      ,P2-High,No
INC0024871,5/2/2016 11:48,5/3/2016 10:08,2 - Medium,Category 26,Group 70,code 10,22.33333333,Morning,11,Monday,May      ,P2-High,No
INC0024872,5/2/2016 11:48,5/12/2016 14:57,2 - Medium,Category 23,Group 70,code 9,243.15,Morning,11,Monday,May      ,P2-High,Yes
INC0024874,5/2/2016 11:52,5/2/2016 12:00,2 - Medium,Category 42,Group 70,code 7,0.133333333,Morning,11,Monday,May      ,P2-High,No
INC0024875,5/2/2016 11:52,5/2/2016 12:07,2 - Medium,Category 42,Group 70,code 9,0.25,Morning,11,Monday,May      ,P2-High,No
INC0033342,5/27/2016 15:22,5/27/2016 16:11,2 - Medium,Category 26,Group 70,code 7,0.816666667,Evening,15,Friday,May      ,P2-High,No
INC0024877,5/2/2016 11:53,5/2/2016 14:21,2 - Medium,Category 46,Group 37,code 8,2.466666667,Morning,11,Monday,May      ,P2-High,No
INC0024878,5/2/2016 11:54,5/2/2016 12:15,2 - Medium,Category 23,Group 70,code 6,0.35,Morning,11,Monday,May      ,P2-High,No
INC0024881,5/2/2016 11:58,5/3/2016 14:52,2 - Medium,Category 42,Group 70,code 6,26.9,Morning,11,Monday,May      ,P2-High,No
INC0024883,5/2/2016 12:00,5/2/2016 18:23,2 - Medium,Category 20,Group 70,code 6,6.383333333,Morning,12,Monday,May      ,P2-High,No
INC0024884,5/2/2016 12:00,5/2/2016 12:16,2 - Medium,Category 26,Group 70,code 7,0.266666667,Morning,12,Monday,May      ,P2-High,No
INC0024885,5/2/2016 12:01,5/5/2016 11:33,2 - Medium,Category 57,Group 24,code 8,71.53333333,Morning,12,Monday,May      ,P2-High,No
INC0024886,5/2/2016 12:02,5/11/2016 9:22,2 - Medium,Category 32,Group 70,code 6,213.3333333,Morning,12,Monday,May      ,P2-High,Yes
INC0024888,5/2/2016 12:07,5/2/2016 12:14,2 - Medium,Category 26,Group 70,code 9,0.116666667,Morning,12,Monday,May      ,P2-High,No
INC0024889,5/2/2016 12:07,5/2/2016 12:18,2 - Medium,Category 42,Group 70,code 7,0.183333333,Morning,12,Monday,May      ,P2-High,No
INC0024890,5/2/2016 12:10,5/2/2016 12:44,2 - Medium,Category 35,Group 70,code 6,0.566666667,Morning,12,Monday,May      ,P2-High,No
INC0024891,5/2/2016 12:11,5/2/2016 12:38,2 - Medium,Category 20,Group 70,code 6,0.45,Morning,12,Monday,May      ,P2-High,No
INC0024894,5/2/2016 12:14,5/2/2016 12:26,2 - Medium,Category 26,Group 70,code 7,0.2,Morning,12,Monday,May      ,P2-High,No
INC0024896,5/2/2016 12:15,5/2/2016 12:56,2 - Medium,Category 35,Group 70,code 9,0.683333333,Morning,12,Monday,May      ,P2-High,No
INC0024897,5/2/2016 12:15,5/3/2016 18:47,2 - Medium,Category 26,Group 70,code 6,30.53333333,Morning,12,Monday,May      ,P2-High,No
INC0024898,5/2/2016 12:16,5/2/2016 12:20,2 - Medium,Category 20,Group 70,code 7,0.066666667,Morning,12,Monday,May      ,P2-High,No
INC0024902,5/2/2016 12:18,5/2/2016 12:22,2 - Medium,Category 42,Group 70,code 7,0.066666667,Morning,12,Monday,May      ,P2-High,No
INC0024903,5/2/2016 12:18,5/11/2016 9:50,2 - Medium,Category 57,Group 65,code 7,213.5333333,Morning,12,Monday,May      ,P2-High,Yes
INC0024904,5/2/2016 12:18,5/9/2016 11:23,2 - Medium,Category 26,Group 70,code 9,167.0833333,Morning,12,Monday,May      ,P2-High,Yes
INC0024905,5/2/2016 12:19,5/2/2016 12:27,2 - Medium,Category 42,Group 70,code 7,0.133333333,Morning,12,Monday,May      ,P2-High,No
INC0024906,5/2/2016 12:20,5/3/2016 16:25,2 - Medium,Category 28,Group 70,code 6,28.08333333,Morning,12,Monday,May      ,P2-High,No
INC0024907,5/2/2016 12:20,5/11/2016 9:31,2 - Medium,Category 53,Group 70,code 1,213.1833333,Morning,12,Monday,May      ,P2-High,Yes
INC0024908,5/2/2016 12:22,5/2/2016 12:26,2 - Medium,Category 32,Group 70,code 6,0.066666667,Morning,12,Monday,May      ,P2-High,No
INC0024910,5/2/2016 12:27,5/3/2016 13:37,2 - Medium,Category 53,Group 70,code 6,25.16666667,Morning,12,Monday,May      ,P2-High,No
INC0024911,5/2/2016 12:28,5/2/2016 14:41,2 - Medium,Category 26,Group 70,code 6,2.216666667,Morning,12,Monday,May      ,P2-High,No
INC0024913,5/2/2016 12:31,5/2/2016 12:34,2 - Medium,Category 42,Group 70,code 7,0.05,Morning,12,Monday,May      ,P2-High,No
INC0024914,5/2/2016 12:33,5/2/2016 12:45,2 - Medium,Category 26,Group 70,code 6,0.2,Morning,12,Monday,May      ,P2-High,No
INC0024915,5/2/2016 12:34,5/4/2016 13:49,2 - Medium,Category 42,Group 70,code 7,49.25,Morning,12,Monday,May      ,P2-High,No
INC0024916,5/2/2016 12:36,5/4/2016 10:32,2 - Medium,Category 46,Group 33,code 1,45.93333333,Morning,12,Monday,May      ,P2-High,No
INC0024917,5/2/2016 12:43,5/2/2016 13:25,2 - Medium,Category 32,Group 70,code 6,0.7,Morning,12,Monday,May      ,P2-High,No
INC0024918,5/2/2016 12:44,5/2/2016 13:13,2 - Medium,Category 40,Group 70,code 7,0.483333333,Morning,12,Monday,May      ,P2-High,No
INC0024920,5/2/2016 12:48,5/2/2016 13:28,2 - Medium,Category 53,Group 70,code 6,0.666666667,Morning,12,Monday,May      ,P2-High,No
INC0024922,5/2/2016 12:53,5/4/2016 9:17,2 - Medium,Category 26,Group 70,code 9,44.4,Morning,12,Monday,May      ,P2-High,No
INC0024925,5/2/2016 12:58,5/2/2016 14:15,2 - Medium,Category 23,Group 72,code 3,1.283333333,Morning,12,Monday,May      ,P2-High,No
INC0024926,5/2/2016 13:06,5/5/2016 13:59,2 - Medium,Category 53,Group 70,code 6,72.88333333,Morning,13,Monday,May      ,P2-High,No
INC0024928,5/2/2016 13:10,5/2/2016 13:13,2 - Medium,Category 42,Group 70,code 9,0.05,Morning,13,Monday,May      ,P2-High,No
INC0024929,5/2/2016 13:17,5/2/2016 13:46,2 - Medium,Category 37,Group 46,code 6,0.483333333,Morning,13,Monday,May      ,P2-High,No
INC0024933,5/2/2016 13:24,5/6/2016 14:18,2 - Medium,Category 23,Group 25,code 6,96.9,Morning,13,Monday,May      ,P2-High,Yes
INC0024934,5/2/2016 13:25,9/7/2016 8:51,2 - Medium,Category 19,Group 61,code 6,3067.433333,Morning,13,Monday,May      ,P2-High,Yes
INC0024935,5/2/2016 13:28,5/13/2016 12:04,2 - Medium,Category 26,Group 70,code 6,262.6,Morning,13,Monday,May      ,P2-High,Yes
INC0024936,5/2/2016 13:28,5/2/2016 13:36,2 - Medium,Category 35,Group 70,code 6,0.133333333,Morning,13,Monday,May      ,P2-High,No
INC0024939,5/2/2016 13:33,5/2/2016 14:14,2 - Medium,Category 26,Group 70,code 7,0.683333333,Morning,13,Monday,May      ,P2-High,No
INC0024942,5/2/2016 13:34,5/13/2016 8:13,2 - Medium,Category 40,Group 70,code 6,258.65,Morning,13,Monday,May      ,P2-High,Yes
INC0024945,5/2/2016 13:35,5/3/2016 9:50,2 - Medium,Category 9,Group 24,code 5,20.25,Morning,13,Monday,May      ,P2-High,No
INC0024946,5/2/2016 13:37,5/5/2016 14:16,2 - Medium,Category 40,Group 70,code 9,72.65,Morning,13,Monday,May      ,P2-High,No
INC0024947,5/2/2016 13:38,5/3/2016 8:24,2 - Medium,Category 37,Group 50,code 6,18.76666667,Morning,13,Monday,May      ,P2-High,No
INC0024948,5/2/2016 13:42,5/2/2016 14:15,2 - Medium,Category 32,Group 70,code 6,0.55,Morning,13,Monday,May      ,P2-High,No
INC0024949,5/2/2016 13:42,5/2/2016 16:38,2 - Medium,Category 57,Group 65,code 7,2.933333333,Morning,13,Monday,May      ,P2-High,No
INC0024950,5/2/2016 13:42,6/13/2016 10:34,2 - Medium,Category 26,Group 70,code 6,1004.866667,Morning,13,Monday,May      ,P2-High,Yes
INC0024951,5/2/2016 13:44,5/3/2016 11:34,2 - Medium,Category 42,Group 70,code 6,21.83333333,Morning,13,Monday,May      ,P2-High,No
INC0024952,5/2/2016 13:45,5/2/2016 14:02,2 - Medium,Category 42,Group 70,code 7,0.283333333,Morning,13,Monday,May      ,P2-High,No
INC0024953,5/2/2016 13:50,5/2/2016 14:07,2 - Medium,Category 42,Group 70,code 7,0.283333333,Morning,13,Monday,May      ,P2-High,No
INC0024954,5/2/2016 13:54,5/2/2016 14:58,2 - Medium,Category 46,Group 58,code 6,1.066666667,Morning,13,Monday,May      ,P2-High,No
INC0024955,5/2/2016 13:54,5/2/2016 14:35,2 - Medium,Category 26,Group 70,code 7,0.683333333,Morning,13,Monday,May      ,P2-High,No
INC0024956,5/2/2016 13:54,5/20/2016 10:23,2 - Medium,Category 19,Group 72,code 6,428.4833333,Morning,13,Monday,May      ,P2-High,Yes
INC0024957,5/2/2016 13:57,5/3/2016 15:06,2 - Medium,Category 34,Group 24,code 6,25.15,Morning,13,Monday,May      ,P2-High,No
INC0024958,5/2/2016 13:58,5/10/2016 10:27,2 - Medium,Category 46,Group 65,code 6,188.4833333,Morning,13,Monday,May      ,P2-High,Yes
INC0024961,5/2/2016 14:02,5/2/2016 16:56,2 - Medium,Category 37,Group 60,code 6,2.9,Morning,14,Monday,May      ,P2-High,No
INC0024962,5/2/2016 14:04,5/2/2016 14:08,2 - Medium,Category 17,Group 69,code 6,0.066666667,Morning,14,Monday,May      ,P2-High,No
INC0024964,5/2/2016 14:07,5/2/2016 17:12,2 - Medium,Category 42,Group 39,code 6,3.083333333,Morning,14,Monday,May      ,P2-High,No
INC0024966,5/2/2016 14:15,5/13/2016 14:04,2 - Medium,Category 53,Group 76,code 6,263.8166667,Morning,14,Monday,May      ,P2-High,Yes
INC0024967,5/2/2016 14:19,5/2/2016 14:21,2 - Medium,Category 26,Group 70,code 6,0.033333333,Morning,14,Monday,May      ,P2-High,No
INC0024968,5/2/2016 14:21,5/2/2016 15:20,2 - Medium,Category 46,Group 70,code 7,0.983333333,Morning,14,Monday,May      ,P2-High,No
INC0024969,5/2/2016 14:21,5/2/2016 14:27,2 - Medium,Category 42,Group 70,code 6,0.1,Morning,14,Monday,May      ,P2-High,No
INC0024970,5/2/2016 14:21,5/3/2016 17:35,2 - Medium,Category 61,Group 73,code 6,27.23333333,Morning,14,Monday,May      ,P2-High,No
INC0024971,5/2/2016 14:25,5/2/2016 14:55,2 - Medium,Category 23,Group 70,code 6,0.5,Morning,14,Monday,May      ,P2-High,No
INC0024973,5/2/2016 14:28,5/2/2016 18:54,2 - Medium,Category 53,Group 70,code 6,4.433333333,Morning,14,Monday,May      ,P2-High,No
INC0024974,5/2/2016 14:29,5/3/2016 16:02,2 - Medium,Category 57,Group 70,code 6,25.55,Morning,14,Monday,May      ,P2-High,No
INC0024975,5/2/2016 14:30,5/4/2016 12:01,2 - Medium,Category 24,Group 23,code 6,45.51666667,Morning,14,Monday,May      ,P2-High,No
INC0024976,5/2/2016 14:30,5/2/2016 14:50,2 - Medium,Category 26,Group 70,code 6,0.333333333,Morning,14,Monday,May      ,P2-High,No
INC0024977,5/2/2016 14:31,5/18/2016 19:57,2 - Medium,Category 57,Group 65,code 6,389.4333333,Morning,14,Monday,May      ,P2-High,Yes
INC0024979,5/2/2016 14:33,5/19/2016 10:26,2 - Medium,Category 24,Group 27,code 6,403.8833333,Morning,14,Monday,May      ,P2-High,Yes
INC0024980,5/2/2016 14:34,5/17/2016 15:04,2 - Medium,Category 24,Group 25,code 6,360.5,Morning,14,Monday,May      ,P2-High,Yes
INC0024981,5/2/2016 14:36,5/2/2016 15:08,2 - Medium,Category 8,Group 53,code 6,0.533333333,Morning,14,Monday,May      ,P2-High,No
INC0024982,5/2/2016 14:38,5/3/2016 11:37,2 - Medium,Category 26,Group 73,code 6,20.98333333,Morning,14,Monday,May      ,P2-High,No
INC0024983,5/2/2016 14:38,5/2/2016 17:36,2 - Medium,Category 46,Group 33,code 6,2.966666667,Morning,14,Monday,May      ,P2-High,No
INC0024984,5/2/2016 14:39,5/2/2016 14:41,2 - Medium,Category 42,Group 70,code 7,0.033333333,Morning,14,Monday,May      ,P2-High,No
INC0024986,5/2/2016 14:40,5/2/2016 14:45,2 - Medium,Category 32,Group 70,code 9,0.083333333,Morning,14,Monday,May      ,P2-High,No
INC0024987,5/2/2016 14:40,5/2/2016 14:47,2 - Medium,Category 42,Group 70,code 7,0.116666667,Morning,14,Monday,May      ,P2-High,No
INC0024988,5/2/2016 14:42,6/23/2016 16:59,2 - Medium,Category 44,Group 5,code 6,1250.283333,Morning,14,Monday,May      ,P2-High,Yes
INC0024990,5/2/2016 14:44,5/2/2016 17:16,2 - Medium,Category 46,Group 6,code 6,2.533333333,Morning,14,Monday,May      ,P2-High,No
INC0024992,5/2/2016 14:48,5/2/2016 16:22,2 - Medium,Category 9,Group 30,code 6,1.566666667,Morning,14,Monday,May      ,P2-High,No
INC0024993,5/2/2016 14:50,5/3/2016 17:33,2 - Medium,Category 61,Group 73,code 6,26.71666667,Morning,14,Monday,May      ,P2-High,No
INC0024995,5/2/2016 14:53,5/2/2016 15:02,2 - Medium,Category 53,Group 70,code 7,0.15,Morning,14,Monday,May      ,P2-High,No
INC0024996,5/2/2016 14:55,5/3/2016 14:00,2 - Medium,Category 53,Group 25,code 5,23.08333333,Morning,14,Monday,May      ,P2-High,No
INC0024997,5/2/2016 14:55,5/6/2016 11:19,2 - Medium,Category 19,Group 72,code 9,92.4,Morning,14,Monday,May      ,P2-High,Yes
INC0024998,5/2/2016 14:55,5/20/2016 12:52,2 - Medium,Category 61,Group 73,code 6,429.95,Morning,14,Monday,May      ,P2-High,Yes
INC0024999,5/2/2016 14:57,5/2/2016 15:29,2 - Medium,Category 35,Group 70,code 7,0.533333333,Morning,14,Monday,May      ,P2-High,No
INC0025001,5/2/2016 14:59,5/3/2016 16:07,2 - Medium,Category 26,Group 70,code 6,25.13333333,Morning,14,Monday,May      ,P2-High,No
INC0025002,5/2/2016 15:03,5/2/2016 15:09,2 - Medium,Category 20,Group 70,code 7,0.1,Evening,15,Monday,May      ,P2-High,No
INC0025003,5/2/2016 15:04,8/10/2016 15:20,2 - Medium,Category 46,Group 6,code 6,2400.266667,Evening,15,Monday,May      ,P2-High,Yes
INC0025004,5/2/2016 15:05,5/3/2016 10:59,2 - Medium,Category 57,Group 34,code 6,19.9,Evening,15,Monday,May      ,P2-High,No
INC0025006,5/2/2016 15:07,5/2/2016 16:23,2 - Medium,Category 37,Group 30,code 6,1.266666667,Evening,15,Monday,May      ,P2-High,No
INC0025007,5/2/2016 15:09,5/2/2016 16:34,2 - Medium,Category 46,Group 57,code 8,1.416666667,Evening,15,Monday,May      ,P2-High,No
INC0025011,5/2/2016 15:13,5/2/2016 15:43,2 - Medium,Category 53,Group 70,code 9,0.5,Evening,15,Monday,May      ,P2-High,No
INC0025012,5/2/2016 15:14,5/2/2016 15:20,2 - Medium,Category 35,Group 70,code 7,0.1,Evening,15,Monday,May      ,P2-High,No
INC0025013,5/2/2016 15:15,5/19/2016 17:20,2 - Medium,Category 23,Group 20,code 6,410.0833333,Evening,15,Monday,May      ,P2-High,Yes
INC0025015,5/2/2016 15:20,5/2/2016 15:28,2 - Medium,Category 26,Group 70,code 7,0.133333333,Evening,15,Monday,May      ,P2-High,No
INC0025016,5/2/2016 15:20,5/2/2016 15:23,2 - Medium,Category 53,Group 70,code 6,0.05,Evening,15,Monday,May      ,P2-High,No
INC0025017,5/2/2016 15:21,5/3/2016 16:50,2 - Medium,Category 26,Group 70,code 6,25.48333333,Evening,15,Monday,May      ,P2-High,No
INC0025019,5/2/2016 15:22,5/2/2016 16:57,2 - Medium,Category 44,Group 5,code 6,1.583333333,Evening,15,Monday,May      ,P2-High,No
INC0025020,5/2/2016 15:26,5/2/2016 15:56,2 - Medium,Category 42,Group 70,code 6,0.5,Evening,15,Monday,May      ,P2-High,No
INC0025021,5/2/2016 15:26,5/2/2016 15:29,2 - Medium,Category 32,Group 70,code 6,0.05,Evening,15,Monday,May      ,P2-High,No
