incident_id,created_at,resolved_at,severity,resolution_time_hours,root_cause,category_clean,assigned_team,shift,hour,day_of_week,month,priority
INC0025923,2016-05-04 14:45:00,2016-05-04 15:42:00,2 - Medium,0.95,Authentication Failure,Application Errors,Application Support Team,Morning,14,Wednesday,May,P2 - High
INC0025924,2016-05-04 14:49:00,2016-05-06 12:18:00,2 - Medium,45.483333333333334,Disk Space Issue,Monitoring / Alerting,Monitoring & DevOps Team,Morning,14,Wednesday,May,P2 - High
INC0025925,2016-05-04 14:51:00,2016-05-04 15:00:00,2 - Medium,0.15,Authentication Failure,Application Errors,Application Support Team,Morning,14,Wednesday,May,P2 - High
INC0025926,2016-05-04 14:51:00,2016-05-04 15:00:00,2 - Medium,0.15,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,14,Wednesday,May,P2 - High
INC0025927,2016-05-04 14:51:00,2016-05-04 15:05:00,2 - Medium,0.23333333333333334,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,14,Wednesday,May,P2 - High
INC0025928,2016-05-04 14:52:00,2016-05-04 14:57:00,2 - Medium,0.08333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,14,Wednesday,May,P2 - High
INC0025929,2016-05-04 14:54:00,2016-05-04 14:58:00,2 - Medium,0.06666666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,14,Wednesday,May,P2 - High
INC0025931,2016-05-04 14:59:00,2016-05-25 11:27:00,2 - Medium,500.46666666666664,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,14,Wednesday,May,P2 - High
INC0025932,2016-05-04 15:02:00,2016-05-13 14:43:00,2 - Medium,215.68333333333334,API Timeout,Security / Access Issues,Security Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025933,2016-05-04 15:02:00,2016-05-11 09:10:00,2 - Medium,162.13333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025935,2016-05-04 15:05:00,2016-05-04 20:28:00,2 - Medium,5.383333333333334,Disk Space Issue,Database Issues,Database Administration Team,Morning,15,Wednesday,May,P2 - High
INC0025936,2016-05-04 15:07:00,2016-05-04 16:02:00,2 - Medium,0.9166666666666666,Disk Space Issue,Integration / API Issues,Integration Support Team,Morning,15,Wednesday,May,P2 - High
INC0025938,2016-05-04 15:10:00,2016-05-09 16:01:00,2 - Medium,120.85,Authentication Failure,Application Errors,Application Support Team,Morning,15,Wednesday,May,P2 - High
INC0025939,2016-05-04 15:10:00,2016-09-13 10:53:00,2 - Medium,3163.7166666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025940,2016-05-04 15:10:00,2016-09-13 10:54:00,2 - Medium,3163.733333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025942,2016-05-04 15:10:00,2016-11-28 09:06:00,2 - Medium,4985.933333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025943,2016-05-04 15:11:00,2016-10-13 11:13:00,2 - Medium,3884.0333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,15,Wednesday,May,P2 - High
INC0025945,2016-05-04 15:12:00,2016-05-04 17:48:00,2 - Medium,2.6,Authentication Failure,Application Errors,Application Support Team,Morning,15,Wednesday,May,P2 - High
INC0025946,2016-05-04 15:12:00,2016-05-09 09:26:00,2 - Medium,114.23333333333333,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,15,Wednesday,May,P2 - High
INC0025948,2016-05-04 15:14:00,2016-05-04 15:17:00,2 - Medium,0.05,API Timeout,Integration / API Issues,Integration Support Team,Morning,15,Wednesday,May,P2 - High
INC0025952,2016-05-04 15:15:00,2016-05-04 16:04:00,2 - Medium,0.8166666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,15,Wednesday,May,P2 - High
INC0025953,2016-05-04 15:17:00,2016-05-11 14:39:00,2 - Medium,167.36666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,15,Wednesday,May,P2 - High
INC0025954,2016-05-04 15:19:00,2016-05-04 16:02:00,2 - Medium,0.7166666666666667,Authentication Failure,Database Issues,Database Administration Team,Morning,15,Wednesday,May,P2 - High
INC0025955,2016-05-04 15:23:00,2016-05-05 11:21:00,2 - Medium,19.966666666666665,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025956,2016-05-04 15:23:00,2016-05-05 11:57:00,2 - Medium,20.566666666666666,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,15,Wednesday,May,P2 - High
INC0025957,2016-05-04 15:26:00,2016-06-03 16:29:00,2 - Medium,721.05,Authentication Failure,Database Issues,Database Administration Team,Morning,15,Wednesday,May,P2 - High
INC0025958,2016-05-04 15:31:00,2016-05-12 09:33:00,2 - Medium,186.03333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,15,Wednesday,May,P2 - High
INC0025960,2016-05-04 15:32:00,2016-11-08 15:09:00,2 - Medium,4511.616666666667,Authentication Failure,Network Issues,Network Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025963,2016-05-04 15:34:00,2016-05-04 16:20:00,2 - Medium,0.7666666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,15,Wednesday,May,P2 - High
INC0025964,2016-05-04 15:36:00,2016-05-04 15:42:00,2 - Medium,0.1,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025966,2016-05-04 15:40:00,2016-05-04 16:10:00,2 - Medium,0.5,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,15,Wednesday,May,P2 - High
INC0025969,2016-05-04 15:41:00,2016-05-13 11:41:00,2 - Medium,212.0,Server Overload,Network Issues,Network Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025970,2016-05-04 15:41:00,2016-05-10 16:03:00,2 - Medium,144.36666666666667,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025971,2016-05-04 15:43:00,2016-05-10 16:26:00,2 - Medium,144.71666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025974,2016-05-04 15:50:00,2016-08-01 17:46:00,2 - Medium,2137.9333333333334,Authentication Failure,Database Issues,Database Administration Team,Morning,15,Wednesday,May,P2 - High
INC0025976,2016-05-04 15:52:00,2016-05-04 17:57:00,2 - Medium,2.0833333333333335,Authentication Failure,Application Errors,Application Support Team,Morning,15,Wednesday,May,P2 - High
INC0025977,2016-05-04 15:55:00,2016-05-05 17:31:00,2 - Medium,25.6,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,15,Wednesday,May,P2 - High
INC0025978,2016-05-04 15:55:00,2016-05-04 15:59:00,2 - Medium,0.06666666666666667,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,15,Wednesday,May,P2 - High
INC0025979,2016-05-04 15:56:00,2016-05-05 15:39:00,2 - Medium,23.716666666666665,Authentication Failure,Application Errors,Application Support Team,Morning,15,Wednesday,May,P2 - High
INC0025980,2016-05-04 15:57:00,2016-05-09 08:06:00,2 - Medium,112.15,Authentication Failure,Database Issues,Database Administration Team,Morning,15,Wednesday,May,P2 - High
INC0025982,2016-05-04 15:58:00,2016-05-11 10:00:00,2 - Medium,162.03333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,15,Wednesday,May,P2 - High
INC0025984,2016-05-04 15:59:00,2016-05-04 16:07:00,2 - Medium,0.13333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,15,Wednesday,May,P2 - High
INC0025985,2016-05-04 16:00:00,2016-05-05 09:00:00,2 - Medium,17.0,Third-Party Service Failure,Security / Access Issues,Security Operations Team,Evening,16,Wednesday,May,P2 - High
INC0025986,2016-05-04 16:03:00,2016-05-05 16:08:00,2 - Medium,24.083333333333332,API Timeout,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0025989,2016-05-04 16:06:00,2016-05-04 16:13:00,2 - Medium,0.11666666666666667,Authentication Failure,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0025991,2016-05-04 16:06:00,2016-05-06 09:04:00,2 - Medium,40.96666666666667,Memory Leak,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0025992,2016-05-04 16:07:00,2016-05-04 17:05:00,2 - Medium,0.9666666666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Evening,16,Wednesday,May,P2 - High
INC0025993,2016-05-04 16:09:00,2016-06-08 11:50:00,2 - Medium,835.6833333333333,Disk Space Issue,Security / Access Issues,Security Operations Team,Evening,16,Wednesday,May,P2 - High
INC0025994,2016-05-04 16:09:00,2016-05-04 16:21:00,2 - Medium,0.2,Authentication Failure,Security / Access Issues,Security Operations Team,Evening,16,Wednesday,May,P2 - High
INC0025995,2016-05-04 16:15:00,2016-05-11 18:54:00,2 - Medium,170.65,Hardware Failure,Network Issues,Network Operations Team,Evening,16,Wednesday,May,P2 - High
INC0025997,2016-05-04 16:17:00,2016-05-06 15:41:00,2 - Medium,47.4,API Timeout,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0025999,2016-05-04 16:21:00,2016-05-05 10:11:00,2 - Medium,17.833333333333332,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team,Evening,16,Wednesday,May,P2 - High
INC0026000,2016-05-04 16:22:00,2016-05-04 16:24:00,2 - Medium,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0026001,2016-05-04 16:23:00,2016-05-05 14:46:00,2 - Medium,22.383333333333333,Authentication Failure,Security / Access Issues,Security Operations Team,Evening,16,Wednesday,May,P2 - High
INC0026002,2016-05-04 16:23:00,2017-01-26 10:01:00,2 - Medium,6401.633333333333,Authentication Failure,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0026003,2016-05-04 16:24:00,2016-05-04 16:32:00,2 - Medium,0.13333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,16,Wednesday,May,P2 - High
INC0026005,2016-05-04 16:28:00,2016-05-09 15:40:00,2 - Medium,119.2,Server Overload,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0026006,2016-05-04 16:31:00,2016-05-10 12:15:00,2 - Medium,139.73333333333332,Authentication Failure,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0026007,2016-05-04 16:34:00,2016-05-04 17:54:00,2 - Medium,1.3333333333333333,Authentication Failure,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0026008,2016-05-04 16:35:00,2016-05-04 16:56:00,2 - Medium,0.35,Authentication Failure,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0026009,2016-05-04 16:37:00,2016-06-24 10:41:00,2 - Medium,1218.0666666666666,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,16,Wednesday,May,P2 - High
INC0026012,2016-05-04 16:43:00,2016-05-05 09:55:00,2 - Medium,17.2,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,16,Wednesday,May,P2 - High
INC0026014,2016-05-04 16:46:00,2016-05-16 17:50:00,2 - Medium,289.06666666666666,API Timeout,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0026015,2016-05-04 16:49:00,2016-05-09 15:46:00,2 - Medium,118.95,Server Overload,Application Errors,Application Support Team,Evening,16,Wednesday,May,P2 - High
INC0026016,2016-05-04 16:52:00,2016-05-20 15:02:00,2 - Medium,382.1666666666667,Authentication Failure,Network Issues,Network Operations Team,Evening,16,Wednesday,May,P2 - High
INC0026019,2016-05-04 17:04:00,2016-05-12 12:24:00,2 - Medium,187.33333333333334,Authentication Failure,Application Errors,Application Support Team,Evening,17,Wednesday,May,P2 - High
INC0026021,2016-05-04 17:06:00,2016-05-04 17:15:00,2 - Medium,0.15,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Evening,17,Wednesday,May,P2 - High
INC0026022,2016-05-04 17:08:00,2016-05-04 17:46:00,2 - Medium,0.6333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,17,Wednesday,May,P2 - High
INC0026023,2016-05-04 17:10:00,2016-05-06 13:09:00,2 - Medium,43.983333333333334,Server Overload,Application Errors,Application Support Team,Evening,17,Wednesday,May,P2 - High
INC0026027,2016-05-04 17:19:00,2016-05-06 12:11:00,2 - Medium,42.86666666666667,Unknown System Error,Security / Access Issues,Security Operations Team,Evening,17,Wednesday,May,P2 - High
INC0026028,2016-05-04 17:22:00,2016-05-10 10:47:00,2 - Medium,137.41666666666666,Authentication Failure,Application Errors,Application Support Team,Evening,17,Wednesday,May,P2 - High
INC0026029,2016-05-04 17:29:00,2016-05-06 10:10:00,2 - Medium,40.68333333333333,Authentication Failure,Application Errors,Application Support Team,Evening,17,Wednesday,May,P2 - High
INC0026030,2016-05-04 17:33:00,2016-05-11 15:11:00,2 - Medium,165.63333333333333,Authentication Failure,Application Errors,Application Support Team,Evening,17,Wednesday,May,P2 - High
INC0026031,2016-05-04 17:33:00,2016-05-16 16:01:00,2 - Medium,286.46666666666664,Authentication Failure,Application Errors,Application Support Team,Evening,17,Wednesday,May,P2 - High
INC0026032,2016-05-04 17:33:00,2016-05-11 15:59:00,2 - Medium,166.43333333333334,Authentication Failure,Application Errors,Application Support Team,Evening,17,Wednesday,May,P2 - High
INC0026033,2016-05-04 17:34:00,2016-05-16 16:01:00,2 - Medium,286.45,Authentication Failure,Application Errors,Application Support Team,Evening,17,Wednesday,May,P2 - High
INC0026034,2016-05-04 17:35:00,2016-05-04 17:41:00,2 - Medium,0.1,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,17,Wednesday,May,P2 - High
INC0026035,2016-05-04 17:38:00,2016-05-04 17:48:00,2 - Medium,0.16666666666666666,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,17,Wednesday,May,P2 - High
INC0026036,2016-05-04 17:41:00,2016-05-06 14:23:00,2 - Medium,44.7,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Evening,17,Wednesday,May,P2 - High
INC0026039,2016-05-04 17:51:00,2016-05-04 17:57:00,2 - Medium,0.1,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,17,Wednesday,May,P2 - High
INC0026041,2016-05-04 17:54:00,2016-06-24 15:11:00,2 - Medium,1221.2833333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,17,Wednesday,May,P2 - High
INC0026044,2016-05-04 18:02:00,2016-05-10 15:32:00,2 - Medium,141.5,Authentication Failure,Integration / API Issues,Integration Support Team,Evening,18,Wednesday,May,P2 - High
INC0026045,2016-05-04 18:03:00,2016-05-04 18:18:00,2 - Medium,0.25,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team,Evening,18,Wednesday,May,P2 - High
INC0026047,2016-05-04 18:05:00,2016-05-18 17:59:00,1 - High,335.9,Memory Leak,Integration / API Issues,Integration Support Team,Evening,18,Wednesday,May,P1 - Critical
INC0026049,2016-05-04 18:14:00,2016-05-04 18:25:00,2 - Medium,0.18333333333333332,Authentication Failure,Network Issues,Network Operations Team,Evening,18,Wednesday,May,P2 - High
INC0026050,2016-05-04 18:16:00,2016-05-04 19:41:00,2 - Medium,1.4166666666666667,Network Failure,Integration / API Issues,Integration Support Team,Evening,18,Wednesday,May,P2 - High
INC0026051,2016-05-04 18:27:00,2016-05-04 18:44:00,2 - Medium,0.2833333333333333,Authentication Failure,Database Issues,Database Administration Team,Evening,18,Wednesday,May,P2 - High
INC0026052,2016-05-04 18:29:00,2016-05-09 16:29:00,2 - Medium,118.0,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Evening,18,Wednesday,May,P2 - High
INC0026054,2016-05-04 18:32:00,2016-05-04 18:38:00,2 - Medium,0.1,Authentication Failure,Security / Access Issues,Security Operations Team,Evening,18,Wednesday,May,P2 - High
INC0026057,2016-05-04 19:03:00,2016-05-04 19:11:00,2 - Medium,0.13333333333333333,Authentication Failure,Security / Access Issues,Security Operations Team,Evening,19,Wednesday,May,P2 - High
INC0026058,2016-05-04 19:08:00,2016-05-04 19:21:00,2 - Medium,0.21666666666666667,Authentication Failure,Application Errors,Application Support Team,Evening,19,Wednesday,May,P2 - High
INC0026059,2016-05-04 19:21:00,2016-05-11 16:36:00,2 - Medium,165.25,Data Corruption,Integration / API Issues,Integration Support Team,Evening,19,Wednesday,May,P2 - High
INC0026066,2016-05-04 21:00:00,2016-05-12 15:32:00,2 - Medium,186.53333333333333,Configuration Error,Server Infrastructure,Infrastructure Operations Team,Evening,21,Wednesday,May,P2 - High
INC0026067,2016-05-04 21:03:00,2016-05-06 13:04:00,2 - Medium,40.016666666666666,Disk Space Issue,Security / Access Issues,Security Operations Team,Evening,21,Wednesday,May,P2 - High
INC0026069,2016-05-04 21:19:00,2016-05-04 21:21:00,3 - Low,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team,Evening,21,Wednesday,May,P3 - Medium
INC0026070,2016-05-04 21:22:00,2016-05-04 21:22:00,3 - Low,0.0,Authentication Failure,Application Errors,Application Support Team,Evening,21,Wednesday,May,P3 - Medium
INC0026071,2016-05-04 21:23:00,2016-05-04 21:24:00,3 - Low,0.016666666666666666,Authentication Failure,Application Errors,Application Support Team,Evening,21,Wednesday,May,P3 - Medium
